id,datetime,message,message_id,category_id,repetition_datetime,repetition_count
480,1703492808000,Anmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,71,3,,
481,1703492809000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
482,1703493590000,DSL-Synchronisierung beginnt (Training).,12,2,,
483,1703493637000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
484,1703493657000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
485,1703493658000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
486,1703493730000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
487,1703493737000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014363672 bad form,34,2,,
488,1703493752000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
489,1703493800000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703493797000,4
490,1703493800000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.204, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
491,1703493802000,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 213.231.2.124.,2104,1,,
492,1703503024000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
493,1703503057000,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
494,1703503407000,Alle Verbindungen zu den verschlüsselten DNS-Servern sind unterbrochen. Es besteht kein DNS-Verkehr bis ein Rückfall auf unverschlüsselten DNS-Verkehr erlaubt ist.,2384,1,1703503148000,4096
495,1703503727000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
496,1703503772000,"Es wurde eine Änderung an den ""DNS over TLS (DoT)"" Einstellungen vorgenommen. Diese Änderung erfolgte im Heimnetz von IP-Adresse: 192.168.178.2 [firewall].",2386,1,,
497,1703527146000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
498,1703527157000,Internetverbindung wurde getrennt.,23,2,,
499,1703527157000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
500,1703527166000,DSL-Synchronisierung beginnt (Training).,12,2,,
501,1703527306000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
502,1703527313000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014586812 bad form,34,2,,
503,1703527375000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703527373000,4
504,1703527376000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.219, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
505,1703550530000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
506,1703550539000,Internetverbindung wurde getrennt.,23,2,,
507,1703550539000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
508,1703550550000,DSL-Synchronisierung beginnt (Training).,12,2,,
509,1703550689000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
510,1703550699000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014747038 bad form,34,2,,
511,1703550762000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703550759000,4
512,1703550763000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.219, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
513,1703559610000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
514,1703559620000,Internetverbindung wurde getrennt.,23,2,,
515,1703559620000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
516,1703559624000,DSL-Synchronisierung beginnt (Training).,12,2,,
517,1703559649000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
518,1703559764000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
519,1703559771000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0014910046 bad form,34,2,,
520,1703559834000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703559831000,4
521,1703559834000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.132, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
522,1703568241000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
523,1703568251000,Internetverbindung wurde getrennt.,23,2,,
524,1703568251000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
525,1703568262000,DSL-Synchronisierung beginnt (Training).,12,2,,
526,1703568329000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
527,1703568400000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
528,1703568407000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015005305 bad form,34,2,,
529,1703568470000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703568468000,4
530,1703568471000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.205.161.71, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
531,1703592893000,Internetverbindung wurde getrennt.,23,2,,
532,1703592893000,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
533,1703592921000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,1703592907000,2
534,1703592928000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
535,1703592949000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,1703592935000,2
536,1703593256000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
537,1703593516000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
538,1703593519000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.247, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
539,1703593519000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
540,1703606663000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
541,1703606675000,Internetverbindung wurde getrennt.,23,2,,
542,1703606675000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
543,1703606678000,DSL-Synchronisierung beginnt (Training).,12,2,,
544,1703606818000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
545,1703606848000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703606846000,4
546,1703606849000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.247, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
547,1703646052000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1703615460000,2
548,1703646927000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
549,1703646936000,Internetverbindung wurde getrennt.,23,2,,
550,1703646936000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
551,1703646941000,DSL-Synchronisierung beginnt (Training).,12,2,,
552,1703647082000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
553,1703647089000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015620979 bad form,34,2,,
554,1703647152000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703647149000,4
555,1703647153000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
556,1703679976000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
557,1703679986000,Internetverbindung wurde getrennt.,23,2,,
558,1703679986000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
559,1703680093000,DSL-Synchronisierung beginnt (Training).,12,2,,
560,1703680233000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
561,1703680243000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0015851394 bad form,34,2,,
562,1703680286000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
563,1703680305000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703680303000,3
564,1703680306000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.139, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
565,1703680306000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
566,1703703429000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
567,1703703439000,Internetverbindung wurde getrennt.,23,2,,
568,1703703439000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
569,1703703448000,DSL-Synchronisierung beginnt (Training).,12,2,,
570,1703703587000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
571,1703703594000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0016008063 bad form,34,2,,
572,1703703657000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1703703655000,4
573,1703703658000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
574,1704164466000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1703732453000,13
575,1704232631000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
576,1704232641000,Internetverbindung wurde getrennt.,23,2,,
577,1704232641000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
578,1704232656000,DSL-Synchronisierung beginnt (Training).,12,2,,
579,1704232795000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
580,1704232802000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0020286629 bad form,34,2,,
581,1704232864000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1704232862000,4
582,1704232865000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
583,1704769281000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1704250868000,9
584,1704801147000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
585,1704801158000,Internetverbindung wurde getrennt.,23,2,,
586,1704801158000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
587,1704801168000,DSL-Synchronisierung beginnt (Training).,12,2,,
588,1704801307000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 79998/36999 kbit/s).,11,2,,
589,1704801313000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0025129869 bad form,34,2,,
590,1704801376000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1704801374000,4
591,1704801376000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.85, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
592,1704855684000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
593,1704858880000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
594,1704858889000,Internetverbindung wurde getrennt.,23,2,,
595,1704858890000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
596,1704858894000,DSL-Synchronisierung beginnt (Training).,12,2,,
597,1704859034000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 89999/36999 kbit/s).,11,2,,
598,1704859041000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0025689886 bad form,34,2,,
599,1704859103000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1704859101000,4
600,1704859104000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.234, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
601,1704877603000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1704874894000,2
602,1704940781000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
603,1704940791000,Internetverbindung wurde getrennt.,23,2,,
604,1704940791000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
605,1704940809000,DSL-Synchronisierung beginnt (Training).,12,2,,
606,1704940949000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
607,1704940955000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0026375476 bad form,34,2,,
608,1704941018000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1704941015000,4
609,1704941018000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.138, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
610,1704942085000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
611,1705000889000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
612,1705000898000,Internetverbindung wurde getrennt.,23,2,,
613,1705000898000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
614,1705000909000,DSL-Synchronisierung beginnt (Training).,12,2,,
615,1705001049000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
616,1705001083000,PPPoE-Fehler: Zeitüberschreitung. pado: hostuniq mismatch,41,2,,
617,1705001096000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1705001094000,4
618,1705001096000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.37, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
619,1705201294000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1705028490000,4
620,1705219883000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
621,1705219892000,Internetverbindung wurde getrennt.,23,2,,
622,1705219892000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
623,1705219902000,DSL-Synchronisierung beginnt (Training).,12,2,,
624,1705220042000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
625,1705220049000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0028812164 bad form,34,2,,
626,1705220111000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1705220109000,3
627,1705220112000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.126, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
628,1705227530000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
629,1705227540000,Internetverbindung wurde getrennt.,23,2,,
630,1705227540000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
631,1705227551000,DSL-Synchronisierung beginnt (Training).,12,2,,
632,1705227691000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
633,1705227697000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0028868847 bad form,34,2,,
634,1705227753000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
635,1705227760000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1705227758000,4
636,1705227761000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.126, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
637,1706414508000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
638,1706414684000,DSL-Synchronisierung beginnt (Training).,12,2,,
639,1706414819000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
640,1706414829000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0039351984 bad form,34,2,,
641,1706414892000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706414889000,4
642,1706414892000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.58.90.33, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
643,1706414894000,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 92.50.117.49.,2104,1,,
644,1706415840000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
645,1706415851000,Internetverbindung wurde getrennt.,23,2,,
646,1706415851000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
647,1706415861000,DSL-Synchronisierung beginnt (Training).,12,2,,
648,1706416001000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
649,1706416035000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706416032000,4
650,1706416035000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.0.208.58, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
651,1706427716000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
652,1706438114000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
653,1706438124000,Internetverbindung wurde getrennt.,23,2,,
654,1706438124000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
655,1706438188000,DSL-Synchronisierung beginnt (Training).,12,2,,
656,1706438338000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
657,1706438345000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0039510976 bad form,34,2,,
658,1706438407000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706438405000,4
659,1706438408000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 145.254.45.13, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
660,1706473334000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1706450825000,2
661,1706493960000,Internetverbindung wurde getrennt.,23,2,,
662,1706493960000,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
663,1706493988000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,1706493974000,2
664,1706493992000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
665,1706494296000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
666,1706494428000,DSL-Synchronisierung beginnt (Training).,12,2,,
667,1706494563000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
668,1706494590000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706494588000,4
669,1706494590000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.56.75.93, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
670,1706494591000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
671,1706497237000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
672,1706497776000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
673,1706497785000,Internetverbindung wurde getrennt.,23,2,,
674,1706497785000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
675,1706497791000,DSL-Synchronisierung beginnt (Training).,12,2,,
676,1706497930000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
677,1706497940000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040073398 bad form,34,2,,
678,1706498002000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706498000000,4
679,1706498003000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.6.240.143, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
680,1706499974000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
681,1706499983000,Internetverbindung wurde getrennt.,23,2,,
682,1706499983000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
683,1706500029000,DSL-Synchronisierung beginnt (Training).,12,2,,
684,1706500058000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 80884/29581 kbit/s).,11,2,,
685,1706500065000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040105512 bad form,34,2,,
686,1706500070000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
687,1706500148000,DSL-Synchronisierung beginnt (Training).,12,2,,
688,1706500283000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
689,1706500306000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
690,1706500316000,PPPoE-Fehler: Zeitüberschreitung. pads: hostuniq mismatch,41,2,,
691,1706500344000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,1706500330000,2
692,1706500354000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040111531 bad form,34,2,,
693,1706500418000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706500415000,4
694,1706500418000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.58.90.98, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
695,1706500418000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
696,1706842847000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1706520428000,10
697,1706927954000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
698,1706927964000,Internetverbindung wurde getrennt.,23,2,,
699,1706927964000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
700,1706927969000,DSL-Synchronisierung beginnt (Training).,12,2,,
701,1706928108000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
702,1706928157000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1706928154000,5
703,1706928157000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
704,1708225284000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1706929250000,23
705,1708232243000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
706,1708232254000,Internetverbindung wurde getrennt.,23,2,,
707,1708232254000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
708,1708232263000,DSL-Synchronisierung beginnt (Training).,12,2,,
709,1708232403000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
710,1708232410000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0055534425 bad form,34,2,,
711,1708232473000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1708232470000,5
712,1708232474000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.3.63.240, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
713,1708955513000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1708235493000,13
714,1708960353000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
715,1708960363000,Internetverbindung wurde getrennt.,23,2,,
716,1708960363000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
717,1708960373000,DSL-Synchronisierung beginnt (Training).,12,2,,
718,1708960511000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
719,1708960518000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0061933261 bad form,34,2,,
720,1708960582000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1708960579000,4
721,1708960582000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.201.91.226, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
